idx,a,b,prefix,target,target_id,t_star,n_edges_S,logit_full,logit_ablate_S,drop_S,drop_random_mean,drop_random_std,seed
37,judge,ruled,The judge ruled. The judge, ruled,12969,5,60,16.675533294677734,14.926826477050781,1.7487068176269531,0.177874755859375,0.21488515688744367,37000
38,lawyer,argued,The lawyer argued. The lawyer, argued,9125,5,60,15.345439910888672,10.016815185546875,5.328624725341797,-0.24748992919921875,0.7634562936212704,38000
39,soldier,marched,The soldier marched. The soldier, marched,31653,5,60,14.924476623535156,13.503003120422363,1.421473503112793,0.02985382080078125,0.20251844775245764,39000
40,sailor,sailed,The sailor sailed. The sailor, sailed,33497,5,60,15.643495559692383,13.961614608764648,1.6818809509277344,-0.053675365447998044,0.22894538592958588,40000
41,singer,sang,The singer sang. The singer, sang,21758,5,60,16.037551879882812,13.44210433959961,2.595447540283203,-0.020244789123535157,0.32629966309377534,41000
42,dancer,danced,The dancer danced. The dancer, danced,39860,5,60,15.865699768066406,14.356521606445312,1.5091781616210938,0.031202411651611327,0.6375881637178091,42000
43,actor,acted,The actor acted. The actor, acted,14001,5,60,13.847655296325684,10.805547714233398,3.042107582092285,-0.02553424835205078,0.3775526135069784,43000
44,poet,read,The poet read. The poet, read,1239,5,60,15.236845970153809,10.666838645935059,4.57000732421875,-0.09201688766479492,0.3201443500572277,44000
45,butcher,cut,The butcher cut. The butcher, cut,2624,5,60,14.953396797180176,14.998738288879395,-0.04534149169921875,0.12407722473144531,0.1576838656438223,45000
46,hunter,tracked,The hunter tracked. The hunter, tracked,27173,5,60,15.943155288696289,13.426480293273926,2.5166749954223633,0.2687434196472168,0.40233668802850353,46000
47,coach,yelled,The coach yelled. The coach, yelled,28435,5,60,16.212602615356445,14.158904075622559,2.0536985397338867,0.11065912246704102,0.18270724083403345,47000
48,captain,ordered,The captain ordered. The captain, ordered,6960,5,60,15.587462425231934,12.41355037689209,3.1739120483398438,0.22951011657714843,0.5508461193691626,48000
49,mayor,spoke,The mayor spoke. The mayor, spoke,7560,5,60,14.69039535522461,11.595909118652344,3.0944862365722656,-0.024740028381347656,0.13489384889712305,49000
50,priest,prayed,The priest prayed. The priest, prayed,34469,5,60,15.647615432739258,12.614104270935059,3.033511161804199,0.10762958526611328,0.19388933784405266,50000
51,robot,moved,The robot moved. The robot, moved,4395,5,60,13.910846710205078,10.30607795715332,3.604768753051758,0.06805582046508789,0.3612668319513708,51000
52,engine,roared,The engine roared. The engine, roared,49876,5,60,15.238248825073242,16.24150848388672,-1.0032596588134766,0.13208999633789062,0.2130631281018541,52000
53,plane,landed,The plane landed. The plane, landed,17735,5,60,16.337764739990234,15.31699275970459,1.0207719802856445,0.13290090560913087,0.23210094179248925,53000
54,ship,sailed,The ship sailed. The ship, sailed,33497,5,60,14.458250045776367,11.009313583374023,3.4489364624023438,-0.048833370208740234,0.35880948568171184,54000
55,boat,drifted,The boat drifted. The boat, drifted,39147,5,60,15.544734001159668,13.354386329650879,2.190347671508789,0.07168588638305665,0.3634204576234025,55000
56,bike,rolled,The bike rolled. The bike, rolled,14436,5,60,17.021324157714844,11.350984573364258,5.670339584350586,0.08055744171142579,0.1651549490079077,56000
57,truck,halted,The truck halted. The truck, halted,37350,5,60,11.574660301208496,12.082571029663086,-0.5079107284545898,0.049513626098632815,0.19243115630006993,57000
58,bus,arrived,The bus arrived. The bus, arrived,7244,5,60,13.8402738571167,14.94301986694336,-1.1027460098266602,-0.015232181549072266,0.18631715931034873,58000
59,bridge,stood,The bridge stood. The bridge, stood,6225,5,60,15.783414840698242,12.637500762939453,3.145914077758789,0.10912523269653321,0.35455690976215287,59000
60,tower,rose,The tower rose. The tower, rose,9461,5,60,16.51424789428711,12.376276969909668,4.137970924377441,0.054081153869628903,0.15560662656147053,60000
61,castle,stood,The castle stood. The castle, stood,6225,5,60,16.30508804321289,14.597764015197754,1.7073240280151367,-0.017805957794189455,0.3769717891660441,61000
62,forest,whispered,The forest whispered. The forest, whispered,18017,5,60,14.6929349899292,10.062301635742188,4.630633354187012,0.06623754501342774,0.1768044284205359,62000
63,valley,echoed,The valley echoed. The valley, echoed,32457,5,60,14.508209228515625,13.072532653808594,1.4356765747070312,-0.06182422637939453,0.3378388162435696,63000
64,ocean,crashed,The ocean crashed. The ocean, crashed,25753,5,60,14.99502944946289,13.956657409667969,1.0383720397949219,-0.03660659790039063,0.187834382785111,64000
65,lake,froze,The lake froze. The lake, froze,44659,5,60,15.203400611877441,14.153524398803711,1.0498762130737305,-0.0803863525390625,0.2141363049366477,65000
66,cloud,drifted,The cloud drifted. The cloud, drifted,39147,5,60,14.43065357208252,13.199128150939941,1.2315254211425781,0.004912471771240235,0.34159246745653343,66000
67,moon,rose,The moon rose. The moon, rose,9461,5,60,17.814311981201172,14.426033973693848,3.388278007507324,0.21356468200683593,0.38856066886615825,67000
68,sun,set,The sun set. The sun, set,873,5,60,17.21100616455078,14.96269702911377,2.2483091354370117,0.2741862297058105,0.5487409522773582,68000
69,star,shone,The star shone. The star, shone,43256,5,60,16.03896141052246,13.120709419250488,2.9182519912719727,0.05305747985839844,0.15330266862251984,69000
70,rock,fell,The rock fell. The rock, fell,6497,5,60,17.26304817199707,13.032379150390625,4.230669021606445,-0.04134044647216797,0.31439662496316284,70000
71,leaf,fell,The leaf fell. The leaf, fell,6497,5,60,15.904240608215332,11.194574356079102,4.7096662521362305,-0.042500877380371095,0.28617592030703265,71000
72,seed,grew,The seed grew. The seed, grew,8899,5,60,14.783533096313477,13.090909957885742,1.6926231384277344,0.055785751342773436,0.20415487357506654,72000
73,wave,crashed,The wave crashed. The wave, crashed,25753,5,60,16.084423065185547,15.467862129211426,0.6165609359741211,-0.030351924896240234,0.2522728013914761,73000
74,smoke,rose,The smoke rose. The smoke, rose,9461,5,60,16.387189865112305,15.224509239196777,1.1626806259155273,-0.0773615837097168,0.2587956483411911,74000
75,shadow,moved,The shadow moved. The shadow, moved,4395,5,60,14.425002098083496,12.918269157409668,1.5067329406738281,0.00228271484375,0.12139916304226624,75000
76,light,faded,The light faded. The light, faded,28290,5,60,13.8248929977417,9.190032005310059,4.634860992431641,-0.3105470657348633,0.5885043492487423,76000
77,bell,rang,The bell rang. The bell, rang,25791,5,60,17.17890739440918,16.876869201660156,0.30203819274902344,0.05942840576171875,0.27506523248897097,77000
78,phone,rang,The phone rang. The phone, rang,25791,5,60,17.657285690307617,18.860971450805664,-1.2036857604980469,-0.03214569091796875,0.453034338663714,78000
79,camera,clicked,The camera clicked. The camera, clicked,25363,5,60,18.518230438232422,13.993444442749023,4.524785995483398,-0.022673797607421876,0.419732504083965,79000
80,window,shattered,The window shattered. The window, shattered,34994,5,60,16.816007614135742,14.460929870605469,2.3550777435302734,0.06253013610839844,0.2874496065496958,80000
81,gate,closed,The gate closed. The gate, closed,4581,5,60,14.384564399719238,12.12014389038086,2.264420509338379,-0.1241530418395996,0.48496536352857245,81000
82,wall,cracked,The wall cracked. The wall, cracked,28114,5,60,14.336382865905762,12.635880470275879,1.7005023956298828,0.039748096466064455,0.16238347411622345,82000
83,road,ended,The road ended. The road, ended,7402,5,60,16.28041648864746,14.10584831237793,2.1745681762695312,-0.01547832489013672,0.11220683419607377,83000
84,path,turned,The path turned. The path, turned,3531,5,30,17.437376022338867,10.805615425109863,6.631760597229004,0.0767141342163086,0.1704911900201972,84000
85,team,won,The team won. The team, won,1912,5,60,14.939140319824219,12.802741050720215,2.136399269104004,-0.10962038040161133,0.1618521730055468,85000
86,class,listened,The class listened. The class, listened,18029,5,60,12.782821655273438,7.727286338806152,5.055535316467285,-0.008616828918457031,0.12396051344334537,86000
87,band,played,The band played. The band, played,4546,5,60,15.391898155212402,11.781570434570312,3.61032772064209,0.2361506462097168,0.2901627827673899,87000
88,orchestra,played,The orchestra played. The orchestra, played,4546,5,60,17.0980281829834,15.155728340148926,1.9422998428344727,0.07335433959960938,0.3083484971243664,88000
89,hero,arrived,The hero arrived. The hero, arrived,7244,5,60,14.424880027770996,10.171607971191406,4.25327205657959,0.04227313995361328,0.1325476346341375,89000
90,villain,escaped,The villain escaped. The villain, escaped,18993,5,60,13.930704116821289,9.159431457519531,4.771272659301758,-0.03970270156860352,0.22660451007128035,90000
91,ghost,vanished,The ghost vanished. The ghost, vanished,30117,5,60,11.66480541229248,9.74423599243164,1.9205694198608398,-0.1126296043395996,0.39997909477534926,91000
92,dragon,roared,The dragon roared. The dragon, roared,49876,5,60,13.357921600341797,14.134671211242676,-0.7767496109008789,-0.17242755889892578,0.2894410798229922,92000
93,wizard,cast,The wizard cast. The wizard, cast,5248,5,60,16.67713165283203,10.26609992980957,6.411031723022461,0.4066291809082031,0.5884712343733097,93000
94,knight,charged,The knight charged. The knight, charged,6636,5,60,16.17698097229004,9.786399841308594,6.390581130981445,0.10677824020385743,0.20167783047901613,94000
95,prince,bowed,The prince bowed. The prince, bowed,33766,5,60,14.957720756530762,12.105179786682129,2.852540969848633,-0.06651840209960938,0.38357718238287386,95000
96,princess,smiled,The princess smiled. The princess, smiled,11373,5,60,15.186346054077148,14.851595878601074,0.3347501754760742,-0.022881698608398438,0.19215076186597574,96000
97,alien,landed,The alien landed. The alien, landed,17735,5,60,14.037176132202148,10.664484977722168,3.3726911544799805,0.04358406066894531,0.3974267359454696,97000
98,computer,crashed,The computer crashed. The computer, crashed,25753,5,60,16.01125717163086,17.95339584350586,-1.942138671875,-0.1513228416442871,0.38062855433896453,98000
99,server,failed,The server failed. The server, failed,4242,5,60,15.93647575378418,13.72875690460205,2.207718849182129,0.07383346557617188,0.29475096273939855,99000
